"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PCK2",5.68004954712458e-18,0.389999817085038,0.259,0.089,1.20632892281832e-13,11,"PCK2"
"ETV5",9.29451767315545e-27,0.388620335855756,0.179,0.038,1.97396966342475e-22,11,"ETV5"
"GPR155",5.21805852985157e-29,0.387975613819708,0.17,0.031,1.10821127056988e-24,11,"GPR155"
"TLR12",4.87625632394093e-64,0.385851732037976,0.205,0.022,1.03561931807858e-59,11,"TLR1"
"TXNDC174",1.33439660681821e-12,0.385703448782456,0.536,0.298,2.83399151356052e-08,11,"TXNDC17"
"ATP5G34",2.49329862496802e-08,0.385572035563809,0.763,0.552,0.000529526761970708,11,"ATP5G3"
"C20orf194",3.04964366477319e-09,0.384400405813724,0.125,0.043,6.47683321524529e-05,11,"C20orf194"
"THBD3",5.83783451105342e-10,0.384198488526841,0.161,0.062,1.23983929345753e-05,11,"THBD"
"ARPC34",1.18696774936888e-10,0.383369310901439,0.902,0.771,2.52088210610962e-06,11,"ARPC3"
"SGPL11",4.9048000394472e-20,0.382970675212755,0.25,0.082,1.0416814323778e-15,11,"SGPL1"
"LACC1",6.97694536529477e-66,0.3828702258396,0.179,0.016,1.4817636566813e-61,11,"LACC1"
"RP11-598F7.3",2.46039570764217e-105,0.382566107183655,0.125,0.004,5.22538840389044e-101,11,"RP11-598F7.3"
"HSD17B14",1.04071770628895e-140,0.380674630425943,0.188,0.007,2.21027626461647e-136,11,"HSD17B14"
"CUL9",4.69028759008729e-17,0.379834605444101,0.17,0.047,9.96123278382739e-13,11,"CUL9"
"ACOT13",2.1748498160295e-13,0.379613902316933,0.281,0.123,4.61894603928345e-09,11,"ACOT13"
"RAB5C3",4.54748968938614e-15,0.379425594940808,0.344,0.156,9.65795860231829e-11,11,"RAB5C"
"HMGN33",2.07724256454327e-13,0.379417830201695,0.545,0.294,4.411647758577e-09,11,"HMGN3"
"NFE2L22",8.32549008260934e-08,0.379213403174307,0.42,0.261,0.00176816758374457,11,"NFE2L2"
"TDP2",4.30447383376183e-18,0.37796367358087,0.241,0.079,9.14184152814337e-14,11,"TDP2"
"TMEM2194",1.55993206458446e-08,0.377676112363523,0.674,0.435,0.000331298371876447,11,"TMEM219"
"SNX1",4.07698979433212e-12,0.377047770658071,0.388,0.195,8.65871092520255e-08,11,"SNX1"
"GLB11",5.74246045099291e-24,0.376594908540954,0.362,0.128,1.21958375058187e-19,11,"GLB1"
"AC079767.41",3.6231931633896e-70,0.376077884557957,0.196,0.018,7.69493764040684e-66,11,"AC079767.4"
"ENTPD12",6.50228465943027e-33,0.375553162128646,0.219,0.043,1.3809552159698e-28,11,"ENTPD1"
"EGR21",1.00997321595498e-41,0.375377386356247,0.17,0.023,2.14498111604518e-37,11,"EGR2"
"PTPN124",2.41537656243808e-07,0.374704720669506,0.263,0.143,0.005129776743306,11,"PTPN12"
"PTGS12",1.72981099717291e-57,0.374602881066244,0.196,0.022,3.67377259579582e-53,11,"PTGS1"
"CPPED14",1.02784677206577e-09,0.374541815757231,0.295,0.152,2.18294097451329e-05,11,"CPPED1"
"FAH",8.75306882765705e-22,0.37222859144797,0.201,0.054,1.8589767576178e-17,11,"FAH"
"VPS293",1.16086952428052e-07,0.371599027578868,0.554,0.362,0.00246545469566696,11,"VPS29"
"ARHGAP10",6.35666859378381e-23,0.371149526025683,0.246,0.071,1.3500292759478e-18,11,"ARHGAP10"
"GK2",1.12763735469548e-38,0.370927415028891,0.228,0.041,2.39487621390226e-34,11,"GK"
"SERPING11",8.10458787951952e-22,0.370709404868411,0.406,0.166,1.72125237385235e-17,11,"SERPING1"
"NDUFB21",5.97163538934029e-06,0.370639733631585,0.768,0.575,0.126825592398809,11,"NDUFB2"
"SDCCAG84",1.40668033688021e-05,0.369830530317962,0.335,0.211,0.298750769946618,11,"SDCCAG8"
"ITPR21",5.07920183527202e-34,0.368995181399501,0.353,0.094,1.07872088577507e-29,11,"ITPR2"
"MOB1A2",8.59743173285865e-15,0.368063234880706,0.594,0.326,1.82592255142452e-10,11,"MOB1A"
"ZFHX34",2.89440175864397e-10,0.3679085393159,0.259,0.123,6.14713045500807e-06,11,"ZFHX3"
"SNX91",2.28322864228977e-13,0.367874711542757,0.339,0.157,4.84912099049502e-09,11,"SNX9"
"ACO2",6.62474220210232e-13,0.367599302953436,0.362,0.172,1.40696274888249e-08,11,"ACO2"
"PKIB1",9.25900798677184e-11,0.367236636336408,0.107,0.031,1.9664281162306e-06,11,"PKIB"
"CD300C2",2.81204350536524e-70,0.36712783567629,0.241,0.027,5.97221799669469e-66,11,"CD300C"
"NDUFB51",7.63433746830293e-09,0.36667235014537,0.5,0.303,0.000162138059151818,11,"NDUFB5"
"NOP104",3.79314952190361e-09,0.366590176596759,0.719,0.454,8.05589095461888e-05,11,"NOP10"
"ZNF1062",7.69516681670288e-08,0.366365209794716,0.366,0.219,0.00163429952853136,11,"ZNF106"
"SLC17A5",8.82716339538544e-18,0.366349478491917,0.179,0.05,1.87471296191196e-13,11,"SLC17A5"
"PSMB61",1.01642069361111e-07,0.36508434395722,0.638,0.429,0.00215867426909127,11,"PSMB6"
"PGLS4",2.65143972739888e-08,0.36476697423652,0.643,0.412,0.000563112769304974,11,"PGLS"
"CD721",2.49961771359304e-56,0.362856957124991,0.317,0.053,5.3086881001289e-52,11,"CD72"
"MYO1F4",4.95922560432751e-25,0.362773981083017,0.402,0.131,1.05324033384708e-20,11,"MYO1F"
"GOLIM41",1.2937096902361e-22,0.361809263280009,0.246,0.073,2.74758064012343e-18,11,"GOLIM4"
"ZNF330",1.39249763212046e-18,0.361685712334899,0.344,0.137,2.95738647109743e-14,11,"ZNF330"
"LIMS12",1.59599581857587e-14,0.361208029364722,0.402,0.193,3.38957591949144e-10,11,"LIMS1"
"ZFYVE161",4.20768643422565e-07,0.361081581556546,0.205,0.103,0.00893628444900844,11,"ZFYVE16"
"NENF3",1.58674978905029e-12,0.36099600041279,0.696,0.378,3.369939201985e-08,11,"NENF"
"RXRA1",1.57038266860893e-16,0.360413368798432,0.25,0.09,3.33517871159165e-12,11,"RXRA"
"MTHFD23",1.15742572689396e-17,0.359567614020718,0.415,0.185,2.45814075877739e-13,11,"MTHFD2"
"MRAS1",1.8842808095411e-47,0.358940845201328,0.214,0.032,4.00183558330339e-43,11,"MRAS"
"DPYD2",2.22755699871624e-11,0.358934723454733,0.335,0.162,4.73088555387356e-07,11,"DPYD"
"TIMM8B3",4.68527545823491e-10,0.358928021373226,0.446,0.258,9.95058801819929e-06,11,"TIMM8B"
"AMDHD2",1.38769795618007e-19,0.358499526194943,0.219,0.066,2.94719291933524e-15,11,"AMDHD2"
"CD3021",3.94048605757366e-42,0.358010090256311,0.183,0.026,8.36880428907493e-38,11,"CD302"
"GBAS1",1.22824012170583e-20,0.357447884522323,0.344,0.127,2.60853637047884e-16,11,"GBAS"
"GBA",3.14285087913224e-18,0.355569851953983,0.308,0.119,6.67478669710106e-14,11,"GBA"
"SLC25A24",5.10287887028419e-13,0.355565563218504,0.357,0.172,1.08374941447096e-08,11,"SLC25A24"
"ATP5E3",5.04402514393292e-11,0.354761317360756,0.906,0.847,1.07125006006847e-06,11,"ATP5E"
"NANS5",6.39247021222061e-10,0.353594711287537,0.384,0.213,1.35763282367141e-05,11,"NANS"
"H2AFJ3",5.30407676670049e-08,0.35292936134704,0.509,0.303,0.00112647982371185,11,"H2AFJ"
"CYSTM14",2.35681564251918e-07,0.351482853686266,0.42,0.251,0.00500540506158223,11,"CYSTM1"
"NGFRAP14",0.000950910577616225,0.350677730477753,0.375,0.262,1,11,"NGFRAP1"
"NUDT163",7.35488510672093e-10,0.349740246834895,0.268,0.131,1.56203049896539e-05,11,"NUDT16"
"PTPRO",3.13704873859463e-67,0.34841087143046,0.125,0.008,6.66246411102727e-63,11,"PTPRO"
"OAZ22",2.32543557206705e-15,0.348410506822464,0.33,0.145,4.93876006795599e-11,11,"OAZ2"
"LPCAT24",6.34338191903191e-17,0.347951761334132,0.241,0.086,1.347207451964e-12,11,"LPCAT2"
"EPN15",6.47415218555494e-11,0.347459182781634,0.442,0.245,1.37498044116816e-06,11,"EPN1"
"TFPT2",5.77049756640762e-09,0.347203784312265,0.33,0.185,0.000122553827315365,11,"TFPT"
"STXBP21",7.53901565066995e-05,0.345405160520737,0.196,0.114,1,11,"STXBP2"
"ORAI32",8.63876800038868e-27,0.345389795413212,0.344,0.109,1.83470154792255e-22,11,"ORAI3"
"SAMSN11",4.66570344737501e-31,0.344921958101506,0.25,0.055,9.90902098153504e-27,11,"SAMSN1"
"NADK1",1.30367547201096e-13,0.344744568287066,0.308,0.136,2.76874596745687e-09,11,"NADK"
"PHACTR13",9.10336898569406e-46,0.344391058485145,0.357,0.076,1.93337350518171e-41,11,"PHACTR1"
"CLEC12A2",2.2073517036563e-51,0.344174719991127,0.179,0.021,4.68797354822524e-47,11,"CLEC12A"
"NDUFV32",5.16179784322953e-12,0.344068239978974,0.357,0.18,1.09626262594509e-07,11,"NDUFV3"
"CR1",1.18725561662388e-95,0.3436234396851,0.161,0.008,2.5214934785858e-91,11,"CR1"
"IL1B2",1.14079800624109e-21,0.343083392601129,0.179,0.042,2.42282680565483e-17,11,"IL1B"
"SCARB12",3.85973148559802e-11,0.342483990529761,0.25,0.114,8.19729772911308e-07,11,"SCARB1"
"PPARG1",1.3962124366751e-23,0.342293316384919,0.179,0.041,2.96527597301058e-19,11,"PPARG"
"NRROS2",1.93372982464293e-36,0.341381682003193,0.263,0.055,4.10685540157665e-32,11,"NRROS"
"TFEB2",1.4369049856972e-16,0.340907247097287,0.201,0.064,3.05169880862371e-12,11,"TFEB"
"TM6SF12",2.63266652920041e-93,0.340893701818904,0.228,0.018,5.59125717471583e-89,11,"TM6SF1"
"ARPC41",5.73439751957402e-13,0.339824911721403,0.246,0.099,1.21787134520713e-08,11,"ARPC4"
"PLBD2",5.23422997673024e-27,0.339507468562478,0.29,0.086,1.11164576245797e-22,11,"PLBD2"
"YIF1B3",8.42985920709311e-14,0.338651292243586,0.402,0.199,1.79033349840244e-09,11,"YIF1B"
"TXNRD11",4.99301627562873e-12,0.338596260287703,0.344,0.171,1.06041679661803e-07,11,"TXNRD1"
"VMA213",1.00258717130765e-07,0.338146864789823,0.411,0.243,0.00212929463442318,11,"VMA21"
"PICALM2",1.77474642090841e-12,0.337738415439513,0.344,0.164,3.76920644872527e-08,11,"PICALM"
"APOBR2",3.98320251975284e-30,0.336632143647017,0.188,0.035,8.45952551145108e-26,11,"APOBR"
"IMPACT",4.30853020943945e-08,0.336070949611306,0.214,0.103,0.000915045645880751,11,"IMPACT"
"SLFN111",3.48433381926676e-24,0.335322981906419,0.263,0.074,7.40002816535874e-20,11,"SLFN11"
"TWF22",2.06257888645571e-10,0.335092643507394,0.527,0.311,4.38050503905463e-06,11,"TWF2"
"SSR34",3.62319644546814e-09,0.334853115246512,0.598,0.372,7.69494461088525e-05,11,"SSR3"
"PDE6G",9.23463037043437e-91,0.334613307568393,0.143,0.007,1.96125079807285e-86,11,"PDE6G"
"NTAN11",7.3609588541045e-24,0.331303031962175,0.33,0.112,1.56332044143471e-19,11,"NTAN1"
"PEA156",1.22993065396191e-06,0.330825249627732,0.406,0.253,0.026121267228843,11,"PEA15"
"NQO21",1.01461663764875e-15,0.330566670763132,0.223,0.076,2.15484281503842e-11,11,"NQO2"
"BTK3",1.62704969871991e-47,0.329340373481115,0.29,0.053,3.45552815014134e-43,11,"BTK"
"FNIP22",8.38148538815178e-20,0.329288787929592,0.196,0.055,1.78005986673568e-15,11,"FNIP2"
"DUSP232",5.39764113780219e-08,0.329067020814055,0.406,0.246,0.00114635102484643,11,"DUSP23"
"CAPNS13",1.80530100383978e-07,0.328884373755471,0.388,0.23,0.00383409827195493,11,"CAPNS1"
"SOWAHD1",1.71310447345258e-88,0.327904293311487,0.156,0.009,3.6382912807186e-84,11,"SOWAHD"
"TIGAR",8.23958450394038e-27,0.327459982773718,0.277,0.076,1.74992295694686e-22,11,"TIGAR"
"FLVCR2",3.45861094397899e-96,0.327147725283077,0.201,0.014,7.34539792282257e-92,11,"FLVCR2"
"VCAM13",0.00144803087979313,0.32684677583426,0.129,0.074,1,11,"VCAM1"
"STX111",7.37832735091606e-45,0.326643069872159,0.263,0.046,1.56700916278755e-40,11,"STX11"
"MILR12",6.1842638076046e-35,0.325709673181132,0.241,0.051,1.31341394745906e-30,11,"MILR1"
"ANKH",1.08671090778477e-15,0.325222735926866,0.192,0.059,2.3079566259533e-11,11,"ANKH"
"NECAP2",6.04796258287283e-14,0.324431821113837,0.455,0.227,1.28446629335053e-09,11,"NECAP2"
"CCDC170",1.47030666866798e-66,0.324361089369481,0.143,0.01,3.12263730291706e-62,11,"CCDC170"
"ACVRL11",1.93809579208467e-31,0.324290677264508,0.134,0.019,4.11612784322942e-27,11,"ACVRL1"
"ADGRE22",2.05358833123376e-57,0.324087654594631,0.205,0.024,4.36141089787426e-53,11,"ADGRE2"
"TGOLN23",1.70786556364598e-07,0.323666752097189,0.513,0.329,0.00362716488407133,11,"TGOLN2"
"ACADVL",8.78310515315919e-11,0.323448418122364,0.491,0.283,1.86535587242795e-06,11,"ACADVL"
"RAB9A3",1.88184623691855e-11,0.322479329549763,0.375,0.195,3.99666503796761e-07,11,"RAB9A"
"KCNAB22",8.22452419244855e-23,0.321943606461316,0.339,0.11,1.74672444799222e-18,11,"KCNAB2"
"NUDT32",1.9041581421135e-11,0.321832730643095,0.308,0.148,4.04405106222065e-07,11,"NUDT3"
"PRKCD2",8.21103697502467e-14,0.319513504543939,0.241,0.092,1.74386003275574e-09,11,"PRKCD"
"LTBR6",8.46520164399098e-11,0.318433205648875,0.429,0.231,1.7978395251508e-06,11,"LTBR"
"TUBA1C3",2.8047092614175e-06,0.317095552168807,0.446,0.287,0.0595664152939848,11,"TUBA1C"
"ACP24",2.75658649685815e-08,0.316566327290658,0.384,0.216,0.000585443840202735,11,"ACP2"
"MPV171",1.91014632027474e-07,0.31588374009312,0.339,0.196,0.00405676875499949,11,"MPV17"
"BRK13",1.51406047703889e-08,0.315869623525546,0.777,0.531,0.00032155616411352,11,"BRK1"
"PPP1R9B2",4.58147141006216e-11,0.315805630950663,0.21,0.084,9.73012898069002e-07,11,"PPP1R9B"
"UBE2D12",3.49279559320166e-18,0.314962945423619,0.429,0.191,7.41799928084169e-14,11,"UBE2D1"
"TRIB12",2.88116113497673e-09,0.314394570408043,0.201,0.089,6.11901001846357e-05,11,"TRIB1"
"ATP2B12",8.16914931462403e-15,0.314338509875953,0.433,0.208,1.73496393143985e-10,11,"ATP2B1"
"FAM91A1",9.68959522292197e-11,0.314221992379427,0.237,0.105,2.05787623344417e-06,11,"FAM91A1"
"FAM105A1",6.64825501179738e-36,0.314204112968594,0.295,0.066,1.41195639940553e-31,11,"FAM105A"
"CTBS",5.00508201978091e-11,0.313991250209167,0.33,0.163,1.06297931936107e-06,11,"CTBS"
"ATG32",1.92604457218585e-14,0.313602781725922,0.491,0.255,4.09053346240831e-10,11,"ATG3"
"RBX13",5.25390629775414e-07,0.31344821507885,0.594,0.408,0.0111582461951702,11,"RBX1"
"GAS71",5.82337521252663e-59,0.312968551396536,0.205,0.024,1.23676842763641e-54,11,"GAS7"
"COMMD92",9.83609400939173e-16,0.312875525263913,0.384,0.176,2.08898964571462e-11,11,"COMMD9"
"DICER13",3.61331593033798e-08,0.312545960676946,0.281,0.15,0.000767396037285181,11,"DICER1"
"ITSN11",1.96452526215072e-12,0.312418740568608,0.196,0.075,4.1722587517557e-08,11,"ITSN1"
"SNX6",2.91593417546223e-08,0.312005661102494,0.634,0.408,0.000619286100184669,11,"SNX6"
"UROD1",3.6475671329736e-10,0.311681555605898,0.348,0.184,7.74670307700934e-06,11,"UROD"
"SQRDL",1.44993411716001e-15,0.311577203962215,0.219,0.076,3.07937007802444e-11,11,"SQRDL"
"ATP6V0A12",6.97560571030804e-22,0.31154619442724,0.241,0.072,1.48147914075522e-17,11,"ATP6V0A1"
"GAB21",3.78812840172361e-34,0.310595675464579,0.152,0.022,8.0452270995806e-30,11,"GAB2"
"ST13",7.55403762496809e-09,0.310393400715329,0.67,0.438,0.000160432651079072,11,"ST13"
"OS94",2.17733017891311e-10,0.309630464298856,0.554,0.334,4.62421383397566e-06,11,"OS9"
"ATP1B32",1.37151942712843e-13,0.309452826301733,0.411,0.202,2.91283295933536e-09,11,"ATP1B3"
"AAMDC1",7.27109236099466e-06,0.309431474291213,0.201,0.108,0.154423459562805,11,"AAMDC"
"GLIPR13",2.0084895823603e-15,0.309203552373492,0.536,0.242,4.26563017501681e-11,11,"GLIPR1"
"TCIRG12",2.14518149630482e-10,0.308772635793972,0.451,0.253,4.55593646185218e-06,11,"TCIRG1"
"SNCA",6.94377966099836e-97,0.307669713180109,0.205,0.014,1.47471992440283e-92,11,"SNCA"
"BCKDK3",1.06831015685538e-16,0.307650073474713,0.353,0.153,2.26887711112946e-12,11,"BCKDK"
"ARSB",2.47777365616512e-52,0.307378230201385,0.17,0.019,5.26229569096348e-48,11,"ARSB"
"GDE1",1.95620324729803e-12,0.307291408395875,0.295,0.133,4.15458445661156e-08,11,"GDE1"
"FES3",2.1593100686677e-28,0.306277399035506,0.223,0.051,4.58594272383646e-24,11,"FES"
"HPS3",5.64785559098075e-09,0.306238983096754,0.214,0.096,0.000119949157041249,11,"HPS3"
"NAMPT3",2.52947507951873e-09,0.306042260936908,0.393,0.225,5.37209917388188e-05,11,"NAMPT"
"GTF3C6",2.74614721855063e-10,0.305536373304761,0.491,0.284,5.83226746275783e-06,11,"GTF3C6"
"SLC25A54",6.66685392881106e-05,0.305456814863974,0.768,0.586,1,11,"SLC25A5"
"LAT24",1.73896086024053e-15,0.304070846768929,0.411,0.19,3.69320507497884e-11,11,"LAT2"
"CD2763",2.40002234709314e-05,0.303531100703173,0.201,0.117,0.509716746075641,11,"CD276"
"UBE2L62",0.00012473681888006,0.302511598729071,0.634,0.43,1,11,"UBE2L6"
"EIF4EBP3",1.83220394794608e-05,0.302222492285197,0.112,0.049,0.389123474464789,11,"EIF4EBP3"
"TBC1D22",2.40634089821428e-22,0.302054833773625,0.223,0.064,5.11058679962749e-18,11,"TBC1D2"
"ODF3B2",1.57898747739576e-10,0.302020068729255,0.237,0.106,3.35345360449312e-06,11,"ODF3B"
"RHEB3",2.06985981643109e-07,0.30173274407969,0.513,0.317,0.00439596827813635,11,"RHEB"
"NFAM11",1.19384857834709e-75,0.300702991509387,0.179,0.014,2.53549561069355e-71,11,"NFAM1"
"CARD92",2.87469473902565e-57,0.300702120631316,0.192,0.022,6.10527668674267e-53,11,"CARD9"
"DOK12",4.39237919548562e-23,0.300630478484549,0.254,0.074,9.32853493537237e-19,11,"DOK1"
"TLR7",2.96426777975212e-57,0.300189629246821,0.125,0.009,6.29551191063756e-53,11,"TLR7"
"ICT1",4.95654402891846e-09,0.298975824897117,0.254,0.125,0.00010526708208617,11,"ICT1"
"HADHA2",6.09963826112175e-05,0.298814133596704,0.5,0.35,1,11,"HADHA"
"MCTP13",8.36948047013835e-35,0.298668709802862,0.17,0.027,1.77751026224798e-30,11,"MCTP1"
"STX4",5.02535996389666e-14,0.298315628335545,0.326,0.145,1.06728594913237e-09,11,"STX4"
"ZNF672",2.4741176925986e-05,0.297945111763481,0.183,0.099,0.52545311555409,11,"ZNF672"
"VAMP52",0.00610638110993159,0.297503162361497,0.438,0.334,1,11,"VAMP5"
"NPC11",3.94814027555523e-14,0.297345013280607,0.246,0.095,8.3850603172242e-10,11,"NPC1"
"SCAMP2",5.35079683953707e-07,0.296829279048783,0.536,0.358,0.0113640223278088,11,"SCAMP2"
"TRIM14",3.23783871318987e-07,0.296527534722642,0.254,0.137,0.00687652185907265,11,"TRIM14"
"TMEM1473",4.26825724526398e-07,0.296116914272713,0.531,0.328,0.00906492473749164,11,"TMEM147"
"ADAM94",4.79876236270124e-10,0.296002467082499,0.335,0.174,1.01916115059049e-05,11,"ADAM9"
"PLOD13",4.96925703062729e-07,0.295632768083052,0.237,0.127,0.0105537080816462,11,"PLOD1"
"IGFLR12",8.68765168402077e-52,0.294409568202219,0.335,0.062,1.84508346465233e-47,11,"IGFLR1"
"STMN12",3.53361319274266e-17,0.294013846047398,0.549,0.269,7.50468769874687e-13,11,"STMN1"
"PTTG1IP6",6.76662636375317e-09,0.293236839457844,0.554,0.333,0.00014370961071339,11,"PTTG1IP"
"PAPSS21",1.45963229579531e-14,0.292641351055898,0.143,0.04,3.09996706981007e-10,11,"PAPSS2"
"BIRC7",2.64589451488456e-105,0.292410703717045,0.107,0.003,5.61935077071183e-101,11,"BIRC7"
"TMEM220",5.89180418079547e-52,0.292362105336638,0.179,0.021,1.25130137191734e-47,11,"TMEM220"
"TRPM21",3.07992575851108e-11,0.292361925982273,0.174,0.065,6.54114632592584e-07,11,"TRPM2"
"SIPA1L21",5.667361704879e-11,0.29229739208935,0.143,0.048,1.2036342788822e-06,11,"SIPA1L2"
"ELL21",2.26171784836478e-12,0.29094523914543,0.228,0.092,4.80343636635711e-08,11,"ELL2"
"SH2B32",2.97834702821429e-18,0.290829359637508,0.219,0.066,6.32541341852151e-14,11,"SH2B3"
"GALC1",1.86704820065334e-08,0.289905924396629,0.223,0.108,0.000396523696854756,11,"GALC"
"SLC3A22",5.45833668046992e-08,0.28984225898016,0.5,0.311,0.0011592415441982,11,"SLC3A2"
"CCRL21",6.17780391075607e-39,0.289834623809732,0.192,0.031,1.31204199456637e-34,11,"CCRL2"
"GNAS2",8.4165839250366e-09,0.289541677045244,0.692,0.454,0.000178751409399927,11,"GNAS"
"COQ5",0.00281531738128086,0.289176195595562,0.129,0.077,1,11,"COQ5"
"CIITA2",3.05851028888476e-23,0.288849380489501,0.188,0.044,6.49566415153345e-19,11,"CIITA"
"C10orf1281",1.15462045060534e-30,0.288644170473107,0.259,0.06,2.45218291299562e-26,11,"C10orf128"
"KCNE31",1.29865140110941e-52,0.288026465160935,0.174,0.02,2.75807584567615e-48,11,"KCNE3"
"ZSWIM71",2.10013177351426e-10,0.287666401133806,0.299,0.142,4.46025986058959e-06,11,"ZSWIM7"
"UQCR113",0.00161539768464027,0.287594922547866,0.723,0.539,1,11,"UQCR11"
"SCNM12",1.73225657313717e-06,0.287546854590522,0.348,0.214,0.0367896651002872,11,"SCNM1"
"NDUFAF31",4.56871904674797e-06,0.287355982028712,0.567,0.373,0.0970304551148333,11,"NDUFAF3"
"CERS6",4.96729975311503e-13,0.286722187203711,0.183,0.064,1.05495512156657e-08,11,"CERS6"
"PTPN182",1.19707814351077e-07,0.286708895331264,0.33,0.186,0.00254235456118818,11,"PTPN18"
"STX121",4.31236345037073e-13,0.286539079868701,0.29,0.124,9.15859749589737e-09,11,"STX12"
"RNF2132",0.000672968364764951,0.286274895524179,0.594,0.443,1,11,"RNF213"
"SAMD9L",3.57635007796197e-06,0.286096829436185,0.295,0.174,0.0759545229557563,11,"SAMD9L"
"MYO7A",1.45778119555684e-34,0.285548025962198,0.103,0.011,3.09603570312362e-30,11,"MYO7A"
"SASH12",1.56992033609821e-27,0.284766834303101,0.179,0.036,3.33419680980538e-23,11,"SASH1"
"TMED51",2.96650665312501e-08,0.284530408681836,0.446,0.272,0.00063002668299069,11,"TMED5"
"CPQ",3.84980193981972e-27,0.284150231796355,0.281,0.076,8.17620935978911e-23,11,"CPQ"
"ARHGAP221",9.25168012788454e-56,0.283913544549819,0.156,0.015,1.96487182556012e-51,11,"ARHGAP22"
"RHOQ1",3.05438758195373e-30,0.283678521960259,0.21,0.045,6.48690834655332e-26,11,"RHOQ"
"FGD42",4.03978824633233e-12,0.283470569344339,0.183,0.067,8.57970227756061e-08,11,"FGD4"
"RNPEP6",2.4636308092833e-07,0.283194382668171,0.384,0.233,0.00523225911275587,11,"RNPEP"
"GBGT12",3.54965155259374e-50,0.282671159672765,0.196,0.026,7.53874996739859e-46,11,"GBGT1"
"CYC12",2.32682979219764e-08,0.282579853881247,0.487,0.296,0.000494172111266936,11,"CYC1"
"PID12",5.66151587228348e-27,0.281696082400004,0.152,0.027,1.20239274095557e-22,11,"PID1"
"FNDC3B4",0.000314653148182722,0.281037924453207,0.299,0.203,1,11,"FNDC3B"
"ASRGL11",3.111238297764e-45,0.280978391709634,0.205,0.031,6.60764789679118e-41,11,"ASRGL1"
"C20orf273",6.65177672554887e-11,0.280730286254423,0.353,0.181,1.41270434097207e-06,11,"C20orf27"
"ADRBK22",1.3361905478039e-22,0.279638431419311,0.152,0.032,2.83780148542593e-18,11,"ADRBK2"
"LILRA22",1.47257244590258e-25,0.279466114492352,0.165,0.033,3.1274493606079e-21,11,"LILRA2"
"GAS66",7.1203096580933e-10,0.27833800132881,0.339,0.179,1.51221136518586e-05,11,"GAS6"
"PTPRJ1",1.68196754555473e-10,0.278074980865373,0.21,0.088,3.57216267324913e-06,11,"PTPRJ"
"PBRM1",1.33655726908348e-10,0.277753502533369,0.335,0.165,2.83858032807949e-06,11,"PBRM1"
"WARS4",3.99529504563922e-09,0.276791563394204,0.308,0.159,8.48520761792857e-05,11,"WARS"
"GGA21",6.85339953155161e-14,0.276405952359128,0.304,0.129,1.45552499251093e-09,11,"GGA2"
"KCNK65",2.03299264807941e-05,0.276044135834963,0.254,0.156,0.431766978599106,11,"KCNK6"
"CANX5",9.70901997243332e-08,0.276027597990759,0.621,0.408,0.00206200166174539,11,"CANX"
"RABEP11",1.01024954896426e-11,0.275974982672531,0.308,0.14,2.14556799209029e-07,11,"RABEP1"
"ZMIZ12",6.97853194935617e-11,0.275847941330838,0.205,0.084,1.48210061540426e-06,11,"ZMIZ1"
