,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
DUSP31,8.83331316941227E-14,0.409631922674546,0.216,0.122,1.89730733565806E-09,9,DUSP3
PTPN21,2.07031405247361E-23,0.409491806726166,0.356,0.197,4.44682755330807E-19,9,PTPN2
RASGRP24,1.83880507107963E-35,0.409426061929817,0.319,0.125,3.94956941217194E-31,9,RASGRP2
BCKDK1,1.8676081923786E-20,0.407892072549712,0.285,0.156,4.01143563641E-16,9,BCKDK
XRN2,1.53271785198632E-19,0.406842261660677,0.423,0.276,3.29212467428142E-15,9,XRN2
ARHGAP271,4.13699089070872E-25,0.406412779727075,0.27,0.127,8.88584273415326E-21,9,ARHGAP27
SF3B53,5.81872623050198E-26,0.405819550445164,0.566,0.374,1.24980420704952E-21,9,SF3B5
HLA-B5,2.48431315506054E-45,0.405815602611909,1,0.876,5.33605622575453E-41,9,HLA-B
SFPQ2,6.34096065650916E-26,0.404170442016359,0.592,0.394,1.3619749394116E-21,9,SFPQ
GIT2,2.51259813047118E-36,0.403544117965189,0.294,0.116,5.39680952443906E-32,9,GIT2
HNRNPD,1.03281028572631E-21,0.403085277541822,0.379,0.228,2.21837321271154E-17,9,HNRNPD
P2RX71,1.4759777882615E-47,0.402471939705042,0.143,0.029,3.17025269140689E-43,9,P2RX7
QPCT,2.76573973199606E-25,0.401483716483047,0.162,0.057,5.94053237035434E-21,9,QPCT
SNX21,9.16658364793817E-23,0.401208463040604,0.396,0.227,1.96889050174064E-18,9,SNX2
PLPPR2,1.10111232174267E-61,0.401132274204463,0.162,0.029,2.36507915587107E-57,9,PLPPR2
CH17-373J23.1,1.60184106514272E-56,0.4008872161582,0.136,0.022,3.44059442382004E-52,9,CH17-373J23.1
FNBP14,4.16713321011329E-33,0.399993869420055,0.421,0.207,8.95058542200235E-29,9,FNBP1
HMGN22,7.32957859621139E-31,0.399841194492306,0.737,0.515,1.57432018668024E-26,9,HMGN2
SLA5,1.27858100015369E-34,0.399320820010705,0.294,0.116,2.74626413023011E-30,9,SLA
RBM472,2.20951515577575E-18,0.399200620725507,0.387,0.251,4.74581760309074E-14,9,RBM47
C11orf211,1.18597834153847E-74,0.399019713793782,0.194,0.033,2.54736287979048E-70,9,C11orf21
TRIM441,8.96232289196881E-17,0.398507904263281,0.305,0.18,1.92501733396598E-12,9,TRIM44
ASRGL1,2.83449259729777E-59,0.398266961654685,0.163,0.031,6.08820664973588E-55,9,ASRGL1
LILRA6,1.20529023119504E-103,0.397981170951069,0.142,0.013,2.58884288758383E-99,9,LILRA6
CAST2,1.8401770302677E-21,0.397477326038884,0.657,0.476,3.95251624331198E-17,9,CAST
SERF21,3.29926352379548E-50,0.39671923634337,0.996,0.912,7.08648812276031E-46,9,SERF2
GNB1,7.48639870242684E-17,0.396331737997714,0.361,0.236,1.60800357729426E-12,9,GNB1
RNF144B1,8.90365756699053E-52,0.395975475603901,0.171,0.037,1.9124166088139E-47,9,RNF144B
KLF62,6.04609355151323E-30,0.395717641524143,0.789,0.572,1.29864043392953E-25,9,KLF6
FOSL21,4.0451243774065E-19,0.394786991051284,0.31,0.177,8.68852265023142E-15,9,FOSL2
MIR22HG,1.40120327951398E-29,0.394711983440269,0.189,0.066,3.00964452406807E-25,9,MIR22HG
TMEM2192,2.83844259050739E-21,0.394397790372991,0.661,0.48,6.09669084015083E-17,9,TMEM219
STK383,1.08271340664161E-27,0.394315970602583,0.387,0.2,2.32556012612551E-23,9,STK38
RPS6KA12,2.67996664842652E-27,0.394205241103452,0.312,0.147,5.75630036415532E-23,9,RPS6KA1
PSME22,2.80756175444213E-20,0.393640699293499,0.699,0.531,6.03036189236624E-16,9,PSME2
SRA1,6.29696941651129E-20,0.393340205562683,0.387,0.241,1.35252606097246E-15,9,SRA1
RP11-61J19.5,5.64705599401771E-58,0.393164132135365,0.132,0.021,1.21293115695506E-53,9,RP11-61J19.5
BLOC1S1,2.09221431560259E-20,0.392887005215321,0.279,0.146,4.49386712848281E-16,9,BLOC1S1
PSMB102,2.36866987602082E-22,0.391859548773155,0.599,0.425,5.08766602670511E-18,9,PSMB10
MTMR14,1.4166371878574E-21,0.390071937429749,0.299,0.159,3.0427950157989E-17,9,MTMR14
PTRHD1,1.18520976201085E-17,0.389142642635549,0.345,0.215,2.54571204782311E-13,9,PTRHD1
SLCO3A1,2.70451760538886E-29,0.388875332495593,0.176,0.059,5.80903336461472E-25,9,SLCO3A1
ITM2B1,1.13825219380831E-31,0.388855247836807,0.947,0.784,2.44485188708088E-27,9,ITM2B
FGD41,8.98455996867554E-21,0.387963366522343,0.241,0.12,1.92979363567182E-16,9,FGD4
SQSTM11,2.82444708014284E-23,0.387955894327023,0.746,0.558,6.06662988343881E-19,9,SQSTM1
APLP25,2.59329475828875E-43,0.387909809750189,0.822,0.481,5.5701378113284E-39,9,APLP2
TOLLIP1,2.96274631905961E-14,0.387362841066725,0.247,0.144,6.36368281870813E-10,9,TOLLIP
ARL111,1.74783666515917E-59,0.387130117512338,0.163,0.031,3.75417837309538E-55,9,ARL11
SYF2,1.6163553848125E-23,0.386820884436111,0.514,0.341,3.47176973103878E-19,9,SYF2
MXD3,5.8114280667313E-86,0.385847217739979,0.145,0.017,1.24823663445321E-81,9,MXD3
TRPS1,4.62881715593781E-34,0.385065015793922,0.176,0.054,9.94223636923881E-30,9,TRPS1
ANKRD444,5.91851786164406E-35,0.384961866379024,0.328,0.132,1.27123845150253E-30,9,ANKRD44
CIITA,1.76958869329927E-75,0.384625061938088,0.152,0.021,3.80089955433749E-71,9,CIITA
C7orf73,2.94813582145769E-18,0.382655101381214,0.49,0.346,6.33230093090898E-14,9,C7orf73
ZCCHC61,6.03287050942924E-26,0.382449361518332,0.283,0.131,1.29580025672031E-21,9,ZCCHC6
RCBTB2,3.13300024553668E-30,0.382312526165522,0.176,0.057,6.72937122738823E-26,9,RCBTB2
SRGAP2,2.09668010384874E-35,0.3816852911655,0.169,0.049,4.5034591950567E-31,9,SRGAP2
SIK3,3.36340876283E-40,0.381489693990217,0.172,0.046,7.22426568168255E-36,9,SIK3
LPCAT21,1.38911097524985E-28,0.381354724560289,0.198,0.073,2.98367146373915E-24,9,LPCAT2
ENY21,7.68224101381722E-20,0.380412643064874,0.574,0.419,1.6500685473578E-15,9,ENY2
IL13RA11,1.30082620628402E-12,0.378523698071455,0.252,0.159,2.79404460847745E-08,9,IL13RA1
CMIP1,2.2605710537466E-16,0.378326708021573,0.274,0.159,4.85548056634233E-12,9,CMIP
FUOM1,2.11634566592583E-17,0.378184516283253,0.214,0.106,4.54569885584208E-13,9,FUOM
TMSB101,3.21663995249569E-66,0.377898878057371,1,0.978,6.9090209539655E-62,9,TMSB10
IL10RB1,1.0907899613982E-18,0.37760011011823,0.33,0.194,2.34290775808719E-14,9,IL10RB
SLC25A32,9.52476830806417E-23,0.377166998143866,0.739,0.563,2.0458249848891E-18,9,SLC25A3
BAZ2B1,1.4028990308324E-14,0.376995870758518,0.285,0.174,3.0132868283249E-10,9,BAZ2B
HPSE,8.05745521982959E-56,0.376382835735444,0.138,0.023,1.7306608066672E-51,9,HPSE
GBP2,4.85320945038195E-18,0.375790686906683,0.383,0.238,1.04242085784754E-13,9,GBP2
CSF2RA1,1.55166725725309E-47,0.375699944659307,0.165,0.038,3.33282610185391E-43,9,CSF2RA
ARHGDIB4,1.62033221803529E-35,0.37557276415506,0.904,0.602,3.48031157111801E-31,9,ARHGDIB
RP2,3.75593690668599E-34,0.375518243676251,0.183,0.058,8.06737688187084E-30,9,RP2
IMPA22,5.43436074262445E-18,0.375362204381155,0.241,0.126,1.16724634390831E-13,9,IMPA2
FNIP1,3.9620540033711E-22,0.374483327982808,0.261,0.128,8.51009579384079E-18,9,FNIP1
FAM133B,6.83447294513496E-17,0.373599462539314,0.347,0.218,1.46797644388554E-12,9,FAM133B
H2AFZ3,2.97098819967474E-23,0.373441882628945,0.706,0.523,6.38138555408137E-19,9,H2AFZ
EIF3L2,8.10383499229978E-26,0.372542750616537,0.693,0.474,1.74062271799607E-21,9,EIF3L
ISG151,3.13515434417511E-11,0.372115955885997,0.359,0.251,6.73399801585372E-07,9,ISG15
DCP2,7.84889820059069E-20,0.371529590696343,0.283,0.15,1.68586484450487E-15,9,DCP2
MBNL14,2.67457944808404E-27,0.371192977247497,0.601,0.383,5.74472919653971E-23,9,MBNL1
BPTF1,1.87609712666285E-17,0.371080762377205,0.374,0.235,4.02966901835914E-13,9,BPTF
ARHGEF10L,2.16501301356089E-31,0.371032495851122,0.162,0.05,4.65023145182743E-27,9,ARHGEF10L
SLC46A2,4.79047675121705E-177,0.370828447696779,0.129,0.004,1.02894650139391E-172,9,SLC46A2
PET100,1.01625703740725E-18,0.370307959072174,0.499,0.352,2.18281849064704E-14,9,PET100
RCOR11,1.99303581269194E-18,0.370174170265229,0.212,0.103,4.28084162208103E-14,9,RCOR1
RAP1A2,5.55942013098071E-24,0.370047553080456,0.457,0.276,1.19410784993335E-19,9,RAP1A
COMT2,1.10366663007516E-19,0.36975977238534,0.505,0.337,2.37056555473844E-15,9,COMT
NAA381,1.20702105324206E-15,0.369578671055282,0.45,0.32,2.59256052025861E-11,9,NAA38
DOCK51,6.34778419128892E-20,0.369318652653385,0.209,0.096,1.36344056644695E-15,9,DOCK5
RP11-295G20.2,1.19722526667131E-14,0.369184864699224,0.191,0.098,2.57152015028332E-10,9,RP11-295G20.2
PSMB32,2.66466211055564E-20,0.368863357167844,0.586,0.422,5.72342774726245E-16,9,PSMB3
MAP3K21,8.15941137138918E-13,0.368681159039585,0.265,0.164,1.75255996846068E-08,9,MAP3K2
TMEM167A2,2.11150558919615E-15,0.368636897413456,0.426,0.301,4.5353028550344E-11,9,TMEM167A
OAS2,6.82602398012803E-21,0.368434304002083,0.185,0.076,1.4661616906917E-16,9,OAS2
TRIM224,5.02090711812133E-28,0.368007088052515,0.332,0.15,1.07844063990128E-23,9,TRIM22
KIAA0319L1,5.61689258959744E-17,0.367418379528053,0.221,0.113,1.20645235931963E-12,9,KIAA0319L
PADI4,2.29489311777133E-99,0.367185899104676,0.1,0.006,4.92920092766104E-95,9,PADI4
MLKL,9.78031134367045E-23,0.3671301351426,0.18,0.071,2.10071307350698E-18,9,MLKL
RC3H11,1.59555514716351E-17,0.366033556986741,0.303,0.174,3.42709290059251E-13,9,RC3H1
NCKAP5L,1.18048622394533E-57,0.365932104897743,0.136,0.022,2.53556636041218E-53,9,NCKAP5L
CREBRF,2.73091346125926E-19,0.365341938246737,0.245,0.121,5.86572902343876E-15,9,CREBRF
UBE2E21,2.80059315793306E-23,0.365326522490677,0.16,0.059,6.01539404392442E-19,9,UBE2E2
CMTM71,2.88456670746839E-15,0.364983106668371,0.343,0.219,6.19576083097135E-11,9,CMTM7
ANKRD13A,9.24363859131799E-30,0.364322991473701,0.232,0.089,1.98544113302919E-25,9,ANKRD13A
COMMD91,4.7435507774833E-19,0.36384194356852,0.267,0.142,1.01886727149564E-14,9,COMMD9
PHIP1,7.37669099284505E-14,0.363674330478099,0.377,0.257,1.58443945835319E-09,9,PHIP
SBF21,4.86138482728415E-23,0.363657385586181,0.211,0.091,1.04417684705236E-18,9,SBF2
PHF21A,1.43552604108473E-27,0.363405308233044,0.18,0.063,3.08336638364588E-23,9,PHF21A
RNF241,3.59394384329419E-15,0.36335949581353,0.191,0.095,7.71943198101158E-11,9,RNF24
SELL3,1.03722622226502E-55,0.363276417463304,0.466,0.167,2.22785820280303E-51,9,SELL
NOTCH1,2.9852094482594E-46,0.363272183411546,0.142,0.029,6.41193137391636E-42,9,NOTCH1
YPEL2,1.22142582245637E-23,0.363085082975388,0.212,0.089,2.62350052405404E-19,9,YPEL2
FHL31,1.22651463665627E-35,0.362999286333671,0.198,0.062,2.634430788074E-31,9,FHL3
CCDC18,1.26175995513758E-31,0.362927599689636,0.151,0.043,2.71013420764001E-27,9,CCDC18
ARF51,2.76744036035702E-21,0.362755876246682,0.648,0.481,5.94418515001085E-17,9,ARF5
TXN21,3.61043771351564E-15,0.361625123601007,0.377,0.256,7.75485916486024E-11,9,TXN2
INTS6,3.8959781308346E-16,0.360813302959877,0.292,0.172,8.36817142721964E-12,9,INTS6
VMA211,1.48054185256416E-19,0.360442491967745,0.327,0.19,3.18005584512255E-15,9,VMA21
RHBDF21,4.74755906635334E-25,0.360249425531567,0.225,0.095,1.01972821186203E-20,9,RHBDF2
UNC93B12,1.40825766834618E-15,0.359736127394577,0.359,0.238,3.02479664584076E-11,9,UNC93B1
FAM96A1,2.11229360604166E-15,0.359468796708225,0.448,0.314,4.53699543641688E-11,9,FAM96A
TLR11,1.02222172699505E-43,0.358564682606872,0.163,0.039,2.19563004741266E-39,9,TLR1
CREBBP1,2.23144226206654E-21,0.357883762857194,0.256,0.125,4.79291483469272E-17,9,CREBBP
RHOA3,1.66487760783495E-29,0.357648493066308,0.929,0.752,3.5759906138687E-25,9,RHOA
KLHL18,4.71898485273261E-32,0.357567891104334,0.169,0.052,1.01359075651844E-27,9,KLHL18
ILF3-AS1,3.11548873503599E-17,0.357463518396282,0.245,0.127,6.69175825398381E-13,9,ILF3-AS1
ATF41,1.1365244828068E-18,0.357094695289399,0.461,0.313,2.44114093662072E-14,9,ATF4
OLIG1,2.36506448510912E-190,0.35668907854082,0.109,0.002,5.07992200756588E-186,9,OLIG1
SH2D3C,2.52831174061219E-51,0.355991016530304,0.174,0.037,5.43056078766092E-47,9,SH2D3C
IL15,1.57460952751292E-46,0.355457423521423,0.143,0.029,3.382103804145E-42,9,IL15
KYNU1,5.23728452908859E-22,0.355454441760863,0.232,0.108,1.12491634400294E-17,9,KYNU
RP11-326I11.3,5.21435334639672E-46,0.355040280564856,0.142,0.029,1.11999095527255E-41,9,RP11-326I11.3
TMEM256,5.65615685770392E-14,0.354930785901246,0.388,0.27,1.21488593146622E-09,9,TMEM256
PDLIM23,8.07518587761067E-29,0.354084299492568,0.298,0.129,1.734469174652E-24,9,PDLIM2
TIMP21,1.07085889762314E-18,0.353538181852973,0.348,0.21,2.30009782620475E-14,9,TIMP2
LSM61,1.66974040710664E-18,0.353269534210493,0.392,0.244,3.58643542042435E-14,9,LSM6
KDM7A,2.04156528208683E-23,0.353230402972111,0.236,0.105,4.38507806939429E-19,9,KDM7A
ADPGK1,1.00824180149753E-13,0.353190951908274,0.265,0.159,2.16560256543654E-09,9,ADPGK
TOM11,1.03936843047762E-12,0.352751826753619,0.221,0.128,2.23245945182289E-08,9,TOM1
CLEC10A,5.07828197666204E-79,0.352042918886289,0.103,0.009,1.09076418576724E-74,9,CLEC10A
ICAM4,3.99977442077683E-76,0.351851400908446,0.102,0.009,8.59111547838655E-72,9,ICAM4
MPP11,4.06352768006241E-31,0.351837794753419,0.241,0.091,8.72805110400605E-27,9,MPP1
GDI2,1.27648636334258E-17,0.350850442336344,0.557,0.409,2.74176505982352E-13,9,GDI2
DENND4B,9.89729787993833E-32,0.350824845394557,0.203,0.07,2.12584061163195E-27,9,DENND4B
RTN1,2.33566244632194E-114,0.350513383289949,0.116,0.007,5.01676936845488E-110,9,RTN1
SERPINB91,1.17965147232052E-17,0.350279764106308,0.205,0.096,2.53377339739725E-13,9,SERPINB9
WIPF14,6.45282899784679E-34,0.350177234655377,0.412,0.189,1.38600314044751E-29,9,WIPF1
PARP9,2.44746473448856E-14,0.348746472119671,0.256,0.147,5.25690950320799E-10,9,PARP9
DGKZ3,4.95668837787741E-18,0.348684384243324,0.305,0.168,1.06464709668429E-13,9,DGKZ
ATP6V0A11,2.19635711678502E-18,0.348531994421273,0.189,0.086,4.71755545114255E-14,9,ATP6V0A1
KLHL15,4.13081941031698E-54,0.348523076408323,0.114,0.017,8.87258701141984E-50,9,KLHL15
CLEC4D,2.04212574149414E-152,0.348217722677331,0.107,0.003,4.38628188015527E-148,9,CLEC4D
IFI44,6.42900099995216E-27,0.348073169456604,0.189,0.069,1.38088512477972E-22,9,IFI44
AP1B11,1.49532126415744E-20,0.347985924811211,0.23,0.11,3.21180054328376E-16,9,AP1B1
VAV1,3.72199133596119E-28,0.347830521848226,0.185,0.064,7.99446519051103E-24,9,VAV1
ATP6V0C2,4.2642402539297E-28,0.347400847673079,0.702,0.476,9.15916164141561E-24,9,ATP6V0C
RYBP,9.35670345345074E-18,0.347364609188583,0.194,0.091,2.00972633476669E-13,9,RYBP
ITPK1,2.54380050365385E-16,0.345853959035905,0.223,0.117,5.46382910179811E-12,9,ITPK1
CAPZA22,7.40301445719606E-21,0.345361866648207,0.501,0.339,1.59009347526114E-16,9,CAPZA2
COL4A3BP1,1.16993576426651E-15,0.345159572799401,0.26,0.148,2.51290502806805E-11,9,COL4A3BP
CELF11,9.33359595534918E-13,0.344908703965304,0.301,0.195,2.00476307524945E-08,9,CELF1
MTMR112,2.119034160827E-20,0.34467959102652,0.234,0.113,4.55147347404031E-16,9,MTMR11
CNTRL2,1.16819260926941E-22,0.344459343929568,0.254,0.116,2.50916090544978E-18,9,CNTRL
PXN1,4.9539505200034E-16,0.344370526842015,0.314,0.186,1.06405903219153E-11,9,PXN
TRIP121,6.63288189081974E-15,0.343891858172519,0.301,0.187,1.42467670132917E-10,9,TRIP12
CARD82,1.50431193720536E-28,0.343576145443693,0.25,0.101,3.23111160992339E-24,9,CARD8
RAB27A2,1.07387752813364E-18,0.34355215005917,0.272,0.142,2.30658154267824E-14,9,RAB27A
PPP1R183,1.00612908303788E-28,0.343454330634262,0.515,0.283,2.16106465745706E-24,9,PPP1R18
AGPAT3,4.24175832265076E-21,0.342710558952478,0.172,0.07,9.11087270122157E-17,9,AGPAT3
MYO5A,1.52682323219487E-37,0.342691967305509,0.169,0.046,3.27946362043136E-33,9,MYO5A
IKBIP,1.80972005781023E-22,0.342659061691169,0.212,0.091,3.8870977121706E-18,9,IKBIP
TET3,3.20834691390827E-36,0.342114319045376,0.154,0.041,6.89120833638357E-32,9,TET3
MXD12,2.58691543419691E-23,0.342045351439533,0.294,0.146,5.55643566111155E-19,9,MXD1
CMTM34,2.41791778542055E-18,0.342034816444501,0.328,0.183,5.19344561130479E-14,9,CMTM3
SAMD9L2,2.15067654061063E-21,0.341815283114747,0.223,0.099,4.61943814157758E-17,9,SAMD9L
SNN1,5.12089615307468E-30,0.339886814284921,0.162,0.051,1.09991728471891E-25,9,SNN
BOD1L11,5.55233686314894E-17,0.339665172925696,0.327,0.198,1.19258643483576E-12,9,BOD1L1
BICD2,6.79395501137574E-25,0.339437316661776,0.183,0.069,1.4592735968934E-20,9,BICD2
UCP24,5.31557680743368E-27,0.339026578426841,0.577,0.338,1.14173274246868E-22,9,UCP2
GLTP2,2.16004365672684E-21,0.338539766107032,0.265,0.13,4.63955777028358E-17,9,GLTP
PITPNA,1.98399829034998E-20,0.338234338252609,0.142,0.052,4.26142992784273E-16,9,PITPNA
LMNB1,1.40638849010549E-27,0.338125807730402,0.172,0.058,3.02078183789758E-23,9,LMNB1
HEXIM1,2.80148558189257E-14,0.337886281580343,0.305,0.189,6.01731088134705E-10,9,HEXIM1
TACC32,8.14156131466945E-26,0.337703333625762,0.207,0.08,1.74872595477785E-21,9,TACC3
GABBR1,1.15750198567088E-67,0.337106214267355,0.127,0.016,2.48619851502249E-63,9,GABBR1
RP11-750H9.5,9.38410452113903E-155,0.336951757356871,0.116,0.004,2.01561181009545E-150,9,RP11-750H9.5
FKBP52,1.92243094151872E-24,0.336890161031485,0.238,0.101,4.12918941928805E-20,9,FKBP5
UBE2D33,5.78909825524874E-18,0.33686397331366,0.673,0.53,1.24344041424488E-13,9,UBE2D3
STAT5A,9.79802374984467E-27,0.336636269830117,0.214,0.084,2.10451752122914E-22,9,STAT5A
RPS242,2.33087907127747E-43,0.336189181508491,0.998,0.962,5.00649515719689E-39,9,RPS24
HDAC9,4.0845010146195E-44,0.335773032029205,0.158,0.036,8.77309972930122E-40,9,HDAC9
FOXN32,1.40080668959601E-14,0.335603688401245,0.254,0.142,3.00879268858328E-10,9,FOXN3
YY1,2.72320062950768E-11,0.335484721287704,0.416,0.316,5.84916263211955E-07,9,YY1
SASH33,4.63416155142766E-34,0.334984884633736,0.352,0.146,9.95371559631147E-30,9,SASH3
DENND31,5.52997181373333E-27,0.334794862595933,0.183,0.066,1.18778264587178E-22,9,DENND3
EIF4A3,1.96644713944081E-12,0.33464127988011,0.314,0.207,4.22373181080491E-08,9,EIF4A3
CX3CR12,9.50030385216793E-72,0.334331332287404,0.312,0.076,2.04057026440715E-67,9,CX3CR1
GNAI31,2.51104199646983E-12,0.333838699625262,0.31,0.205,5.39346710421754E-08,9,GNAI3
CSF2RB,1.59461357112221E-60,0.333780727455487,0.131,0.02,3.42507048941339E-56,9,CSF2RB
BNIP3L2,2.99564427940504E-24,0.333750456999461,0.539,0.341,6.43434434773409E-20,9,BNIP3L
AQP91,8.72878059807654E-19,0.333486546366176,0.136,0.05,1.87485478466086E-14,9,AQP9
ASAP11,6.20040842329817E-22,0.333393641605433,0.196,0.084,1.33178572524021E-17,9,ASAP1
DDX54,1.21233647265144E-33,0.333270113161962,0.902,0.663,2.60397750960803E-29,9,DDX5
SNX181,3.98407458567916E-14,0.332924878583178,0.178,0.088,8.55739380258027E-10,9,SNX18
DOCK111,2.05476953844951E-35,0.33214451856962,0.203,0.063,4.4134394916357E-31,9,DOCK11
CTDNEP1,6.96968162362144E-15,0.331958907768291,0.229,0.126,1.49701791593765E-10,9,CTDNEP1
MAN2A2,7.81797213655738E-29,0.33166905214099,0.156,0.049,1.67922223521116E-24,9,MAN2A2
ZFHX31,2.59464624639575E-10,0.330570217957981,0.192,0.114,5.57304067263343E-06,9,ZFHX3
MTF1,4.67861077772543E-25,0.330151189369661,0.178,0.066,1.00491880894765E-20,9,MTF1
AP2A1,7.63646632395349E-13,0.330117972682815,0.263,0.163,1.64023660172197E-08,9,AP2A1
TRAFD1,7.03072916804126E-22,0.329423468662207,0.194,0.081,1.51013031800358E-17,9,TRAFD1
MIR3945HG,6.92929347568616E-82,0.32907830429352,0.114,0.011,1.48834294564263E-77,9,MIR3945HG
TNFRSF142,9.50020637468598E-19,0.328675061001999,0.474,0.313,2.0405493272188E-14,9,TNFRSF14
GAB2,2.13173583217155E-27,0.328357555377515,0.132,0.039,4.57875539392128E-23,9,GAB2
PANK2,9.14619279271964E-17,0.327892503859861,0.238,0.124,1.96451074994825E-12,9,PANK2
PPM1M3,3.96552345248499E-24,0.327183269288944,0.241,0.105,8.51754782359252E-20,9,PPM1M
PPP1R15B,2.02038567347191E-15,0.326838894654529,0.205,0.105,4.33958638805032E-11,9,PPP1R15B
EIF4E2,4.77127056460477E-11,0.326762060642544,0.354,0.258,1.02482120457146E-06,9,EIF4E2
HSD17B11,9.04672921122776E-20,0.326632946226882,0.486,0.319,1.94314696727961E-15,9,HSD17B11
IDH3G,2.82663870226221E-12,0.326590962441564,0.327,0.222,6.071337268589E-08,9,IDH3G
NLRC4,1.45928175950624E-83,0.326355230497088,0.12,0.011,3.13439129124345E-79,9,NLRC4
INPPL11,1.5679520553816E-20,0.326329136734295,0.165,0.066,3.36780421975414E-16,9,INPPL1
CASP42,2.02915913335013E-14,0.326277611637384,0.428,0.303,4.35843090252274E-10,9,CASP4
ACAA1,9.40171954482023E-12,0.326263642050321,0.354,0.252,2.01939534103194E-07,9,ACAA1
SRRM1,1.43638434419614E-17,0.326187895136948,0.572,0.424,3.08520993289889E-13,9,SRRM1
MAP3K82,7.05447584351217E-22,0.32609934545681,0.294,0.148,1.51523086642798E-17,9,MAP3K8
FLOT2,4.30947219824879E-14,0.325671707168297,0.319,0.202,9.25631533461857E-10,9,FLOT2
LRCH4,5.71312173202711E-17,0.325332100406076,0.212,0.105,1.2271214168221E-12,9,LRCH4
TSC22D34,1.13044646447729E-23,0.325031910920013,0.619,0.398,2.42808596105078E-19,9,TSC22D3
LYSMD22,2.50432576130704E-18,0.324938595716024,0.283,0.15,5.37904130271139E-14,9,LYSMD2
TWF23,4.2282349368876E-13,0.324875222486386,0.416,0.294,9.08182582094087E-09,9,TWF2
CBFA2T3,9.23005871015517E-109,0.324342303159955,0.125,0.009,1.98252431035423E-104,9,CBFA2T3
TACC1,8.84089576609075E-17,0.324107954433682,0.298,0.168,1.89893600159863E-12,9,TACC1
AGO1,1.11626611635125E-21,0.324058014338873,0.123,0.04,2.39762799131085E-17,9,AGO1
MIIP,4.32137231195657E-18,0.324006238831014,0.234,0.118,9.28187558885151E-14,9,MIIP
PPP3CA,5.66093041266972E-15,0.323408025972754,0.23,0.125,1.21591124333733E-10,9,PPP3CA
FAM105A,6.43135142801688E-34,0.322923040504615,0.201,0.066,1.38138997322375E-29,9,FAM105A
CEP85L,8.94927644741316E-28,0.322782122828066,0.178,0.06,1.92221508813987E-23,9,CEP85L
STX71,4.1205785956318E-15,0.322684577840797,0.305,0.189,8.85059076555755E-11,9,STX7
CYTIP4,8.65385157151034E-24,0.322418992952556,0.441,0.235,1.85876077904471E-19,9,CYTIP
CLTA1,1.39544861146845E-16,0.322147898557742,0.615,0.459,2.99728407257309E-12,9,CLTA
ATG7,4.22954076578809E-16,0.321893590855951,0.16,0.071,9.08463061083624E-12,9,ATG7
ANP32A,1.11419738067663E-14,0.321863130164357,0.463,0.332,2.39318455395532E-10,9,ANP32A
HOOK31,2.89842358840658E-14,0.321409559696752,0.309,0.194,6.2255240255385E-10,9,HOOK3
RCC2,1.0989580184921E-16,0.321368115579269,0.18,0.084,2.36045192791917E-12,9,RCC2
LRRK1,1.25117574742532E-22,0.321145706841752,0.123,0.039,2.68740038789484E-18,9,LRRK1
RB1CC1,2.03203662170862E-12,0.320838693101378,0.327,0.218,4.36461145976794E-08,9,RB1CC1
IGFLR1,5.64087563911356E-26,0.320782147402189,0.174,0.061,1.2116036785252E-21,9,IGFLR1
SLC36A4,2.85877230398017E-27,0.320515927429998,0.154,0.049,6.140357031719E-23,9,SLC36A4
BRD23,1.91104945852583E-19,0.319086635507673,0.639,0.457,4.10474313196762E-15,9,BRD2
